id,previous_reading,current_reading,excess_consumption,total_consumed,finished_at,period_id,water_meter_id,code,created_at,created_by_id,operator_id,status,updated_at,updated_by_id
3952,1399,1411,2,12,2023-06-01 21:07:09.871846 +00:00,24,350,LE-01869,2023-06-01 02:54:43.452712 +00:00,1,1,F,2023-06-01 21:07:09.782421 +00:00,3
3953,116,116,0,0,2023-06-01 21:06:38.916245 +00:00,24,545,LE-01870,2023-06-01 02:54:43.460145 +00:00,1,1,F,2023-06-01 21:06:38.859268 +00:00,3
3954,2060,2071,1,11,2023-06-01 21:05:43.447259 +00:00,24,371,LE-01871,2023-06-01 02:54:43.467827 +00:00,1,1,F,2023-06-01 21:05:43.371510 +00:00,3
3955,3302,3310,0,8,2023-06-01 21:03:55.909914 +00:00,24,514,LE-01872,2023-06-01 02:54:43.475284 +00:00,1,1,F,2023-06-01 21:03:55.861851 +00:00,3
3956,1,1,0,0,2023-06-01 21:02:20.522025 +00:00,24,436,LE-01873,2023-06-01 02:54:43.482656 +00:00,1,1,F,2023-06-01 21:02:20.453432 +00:00,3
3957,2818,2825,0,7,2023-06-01 21:01:33.796787 +00:00,24,577,LE-01874,2023-06-01 02:54:43.489952 +00:00,1,1,F,2023-06-01 21:01:33.672430 +00:00,3
3958,2736,2739,0,3,2023-06-01 21:00:42.196929 +00:00,24,513,LE-01875,2023-06-01 02:54:43.497356 +00:00,1,1,F,2023-06-01 21:00:42.124861 +00:00,3
3959,1791,1791,0,0,2023-06-01 20:59:14.723588 +00:00,24,507,LE-01876,2023-06-01 02:54:43.504736 +00:00,1,1,F,2023-06-01 20:59:14.616456 +00:00,3
3960,2551,2551,0,0,2023-06-01 20:58:16.893064 +00:00,24,611,LE-01877,2023-06-01 02:54:43.512148 +00:00,1,1,F,2023-06-01 20:58:16.831051 +00:00,3
3961,1450,1453,0,3,2023-06-01 20:57:17.373739 +00:00,24,631,LE-01878,2023-06-01 02:54:43.519588 +00:00,1,1,F,2023-06-01 20:57:17.322220 +00:00,3
3962,614,614,0,0,2023-06-01 20:56:14.092176 +00:00,24,526,LE-01879,2023-06-01 02:54:43.526981 +00:00,1,1,F,2023-06-01 20:56:14.021190 +00:00,3
3963,2596,2599,0,3,2023-06-01 20:55:28.693403 +00:00,24,523,LE-01880,2023-06-01 02:54:43.534420 +00:00,1,1,F,2023-06-01 20:55:28.627981 +00:00,3
3964,1,1,0,0,2023-06-01 20:54:35.222614 +00:00,24,396,LE-01881,2023-06-01 02:54:43.541877 +00:00,1,1,F,2023-06-01 20:54:35.160606 +00:00,3
3965,5714,5739,15,25,2023-06-01 20:54:05.717658 +00:00,24,527,LE-01882,2023-06-01 02:54:43.549410 +00:00,1,1,F,2023-06-01 20:54:05.630479 +00:00,3
3966,1696,1696,0,0,2023-06-01 20:53:04.669929 +00:00,24,524,LE-01883,2023-06-01 02:54:43.557019 +00:00,1,1,F,2023-06-01 20:53:04.589799 +00:00,3
3967,868,880,2,12,2023-06-01 20:51:42.629443 +00:00,24,373,LE-01884,2023-06-01 02:54:43.564578 +00:00,1,1,F,2023-06-01 20:51:42.544633 +00:00,3
3968,1687,1690,0,3,2023-06-01 20:50:49.703231 +00:00,24,525,LE-01885,2023-06-01 02:54:43.572360 +00:00,1,1,F,2023-06-01 20:50:49.655895 +00:00,3
3969,2559,2573,4,14,2023-06-01 20:49:23.896554 +00:00,24,675,LE-01886,2023-06-01 02:54:43.579804 +00:00,1,1,F,2023-06-01 20:49:23.841801 +00:00,3
3970,107,107,0,0,2023-06-01 20:48:31.768380 +00:00,24,413,LE-01887,2023-06-01 02:54:43.587353 +00:00,1,1,F,2023-06-01 20:48:31.711794 +00:00,3
3971,21,21,0,0,2023-06-01 20:47:28.065336 +00:00,24,528,LE-01888,2023-06-01 02:54:43.594775 +00:00,1,1,F,2023-06-01 20:47:28.005142 +00:00,3
3972,774,797,13,23,2023-06-01 20:46:56.545962 +00:00,24,421,LE-01889,2023-06-01 02:54:43.602199 +00:00,1,1,F,2023-06-01 20:46:56.496743 +00:00,3
3973,3597,3597,0,0,2023-06-01 20:46:10.969246 +00:00,24,451,LE-01890,2023-06-01 02:54:43.609636 +00:00,1,1,F,2023-06-01 20:46:10.912294 +00:00,3
3974,687,687,0,0,2023-06-01 20:45:14.897873 +00:00,24,573,LE-01891,2023-06-01 02:54:43.616498 +00:00,1,1,F,2023-06-01 20:45:14.801918 +00:00,3
3975,1,1,0,0,2023-06-01 20:44:33.729514 +00:00,24,395,LE-01892,2023-06-01 02:54:43.623747 +00:00,1,1,F,2023-06-01 20:44:33.673933 +00:00,3
3976,173,173,0,0,2023-06-01 20:44:23.197257 +00:00,24,379,LE-01893,2023-06-01 02:54:43.631109 +00:00,1,1,F,2023-06-01 20:44:23.129255 +00:00,3
3977,1402,1407,0,5,2023-06-01 20:43:52.733017 +00:00,24,571,LE-01894,2023-06-01 02:54:43.637976 +00:00,1,1,F,2023-06-01 20:43:52.605756 +00:00,3
3978,172,180,0,8,2023-06-01 20:43:20.948035 +00:00,24,402,LE-01895,2023-06-01 02:54:43.645394 +00:00,1,1,F,2023-06-01 20:43:20.889905 +00:00,3
3979,868,872,0,4,2023-06-01 20:42:24.074056 +00:00,24,489,LE-01896,2023-06-01 02:54:43.652843 +00:00,1,1,F,2023-06-01 20:42:24.009234 +00:00,3
3980,1,1,0,0,2023-06-01 20:41:32.051275 +00:00,24,435,LE-01897,2023-06-01 02:54:43.660223 +00:00,1,1,F,2023-06-01 20:41:31.959773 +00:00,3
3981,2451,2460,0,9,2023-06-01 20:41:11.823563 +00:00,24,487,LE-01898,2023-06-01 02:54:43.667807 +00:00,1,1,F,2023-06-01 20:41:11.752562 +00:00,3
3982,2319,2325,0,6,2023-06-01 20:37:47.909063 +00:00,24,470,LE-01899,2023-06-01 02:54:43.675267 +00:00,1,1,F,2023-06-01 20:37:47.850491 +00:00,3
3983,1,1,0,0,2023-06-01 20:37:15.718418 +00:00,24,426,LE-01900,2023-06-01 02:54:43.682848 +00:00,1,1,F,2023-06-01 20:37:15.662732 +00:00,3
3984,1086,1091,0,5,2023-06-01 20:36:43.883041 +00:00,24,488,LE-01901,2023-06-01 02:54:43.689869 +00:00,1,1,F,2023-06-01 20:36:43.837202 +00:00,3
3985,1783,1783,0,0,2023-06-01 20:34:50.685066 +00:00,24,576,LE-01902,2023-06-01 02:54:43.696898 +00:00,1,1,F,2023-06-01 20:34:50.632737 +00:00,3
3986,1048,1058,0,10,2023-06-01 20:33:49.278113 +00:00,24,572,LE-01903,2023-06-01 02:54:43.704438 +00:00,1,1,F,2023-06-01 20:33:49.223586 +00:00,3
3987,2664,2679,5,15,2023-06-01 20:32:29.964539 +00:00,24,574,LE-01904,2023-06-01 02:54:43.711374 +00:00,1,1,F,2023-06-01 20:32:29.863134 +00:00,3
3988,8066,8098,22,32,2023-06-01 20:31:06.919319 +00:00,24,471,LE-01905,2023-06-01 02:54:43.718679 +00:00,1,1,F,2023-06-01 20:31:06.855494 +00:00,3
3989,2454,2457,0,3,2023-06-01 20:29:45.239792 +00:00,24,494,LE-01906,2023-06-01 02:54:43.726029 +00:00,1,1,F,2023-06-01 20:29:45.155837 +00:00,3
3990,3741,3754,3,13,2023-06-01 20:28:08.974254 +00:00,24,578,LE-01907,2023-06-01 02:54:43.733347 +00:00,1,1,F,2023-06-01 20:28:08.923066 +00:00,3
3991,893,893,0,0,2023-06-01 20:25:53.222437 +00:00,24,493,LE-01908,2023-06-01 02:54:43.740590 +00:00,1,1,F,2023-06-01 20:25:53.154281 +00:00,3
3992,3969,4010,31,41,2023-06-01 20:20:57.219855 +00:00,24,579,LE-01909,2023-06-01 02:54:43.747925 +00:00,1,1,F,2023-06-01 20:20:57.165216 +00:00,3
3993,72,74,0,2,2023-06-01 20:19:36.005099 +00:00,24,411,LE-01910,2023-06-01 02:54:43.755552 +00:00,1,1,F,2023-06-01 20:19:35.936000 +00:00,3
3994,747,747,0,0,2023-06-01 20:18:51.175215 +00:00,24,580,LE-01911,2023-06-01 02:54:43.762989 +00:00,1,1,F,2023-06-01 20:18:51.128079 +00:00,3
3995,316,320,0,4,2023-06-01 20:17:50.718906 +00:00,24,687,LE-01912,2023-06-01 02:54:43.770564 +00:00,1,1,F,2023-06-01 20:17:50.662078 +00:00,3
3996,1757,1762,0,5,2023-06-01 20:16:32.017766 +00:00,24,581,LE-01913,2023-06-01 02:54:43.778044 +00:00,1,1,F,2023-06-01 20:16:31.943217 +00:00,3
3997,4488,4509,11,21,2023-06-01 20:14:57.821759 +00:00,24,583,LE-01914,2023-06-01 02:54:43.785723 +00:00,1,1,F,2023-06-01 20:14:57.717039 +00:00,3
3998,3052,3072,10,20,2023-06-01 20:14:03.169946 +00:00,24,584,LE-01915,2023-06-01 02:54:43.793275 +00:00,1,1,F,2023-06-01 20:14:03.087127 +00:00,3
3999,2329,2360,21,31,2023-06-01 20:13:12.292538 +00:00,24,582,LE-01916,2023-06-01 02:54:43.800722 +00:00,1,1,F,2023-06-01 20:13:12.076252 +00:00,3
4000,2871,2872,0,1,2023-06-01 20:10:47.623222 +00:00,24,501,LE-01917,2023-06-01 02:54:43.808169 +00:00,1,1,F,2023-06-01 20:10:47.569117 +00:00,3
4001,1957,1957,0,0,2023-06-01 20:09:20.512217 +00:00,24,499,LE-01918,2023-06-01 02:54:43.815492 +00:00,1,1,F,2023-06-01 20:09:20.440956 +00:00,3
4002,1834,1834,0,0,2023-06-01 20:08:44.192617 +00:00,24,502,LE-01919,2023-06-01 02:54:43.822888 +00:00,1,1,F,2023-06-01 20:08:44.148425 +00:00,3
4003,129,134,0,5,2023-06-01 20:08:22.447770 +00:00,24,422,LE-01920,2023-06-01 02:54:43.830281 +00:00,1,1,F,2023-06-01 20:08:22.372975 +00:00,3
4004,449,461,2,12,2023-06-01 20:05:11.782502 +00:00,24,378,LE-01921,2023-06-01 02:54:43.837697 +00:00,1,1,F,2023-06-01 20:05:11.713900 +00:00,3
4005,1417,1436,9,19,2023-06-01 19:59:40.183237 +00:00,24,500,LE-01922,2023-06-01 02:54:43.845312 +00:00,1,1,F,2023-06-01 19:59:40.126985 +00:00,3
4006,9620,9658,28,38,2023-06-01 19:57:45.459127 +00:00,24,503,LE-01923,2023-06-01 02:54:43.852996 +00:00,1,1,F,2023-06-01 19:57:45.407529 +00:00,3
4007,196,234,28,38,2023-06-01 19:56:02.627781 +00:00,24,433,LE-01924,2023-06-01 02:54:43.860350 +00:00,1,1,F,2023-06-01 19:56:02.438076 +00:00,3
4008,3352,3357,0,5,2023-06-01 19:54:53.185710 +00:00,24,504,LE-01925,2023-06-01 02:54:43.867793 +00:00,1,1,F,2023-06-01 19:54:53.104158 +00:00,3
4009,4991,5014,13,23,2023-06-01 19:54:00.705081 +00:00,24,505,LE-01926,2023-06-01 02:54:43.875066 +00:00,1,1,F,2023-06-01 19:54:00.605358 +00:00,3
4010,1232,1233,0,1,2023-06-01 19:52:33.663290 +00:00,24,657,LE-01927,2023-06-01 02:54:43.882434 +00:00,1,1,F,2023-06-01 19:52:33.563498 +00:00,3
4011,462,468,0,6,2023-06-01 19:50:01.646731 +00:00,24,349,LE-01928,2023-06-01 02:54:43.889813 +00:00,1,1,F,2023-06-01 19:50:01.496072 +00:00,3
4012,4310,4322,2,12,2023-06-01 19:48:01.588893 +00:00,24,506,LE-01929,2023-06-01 02:54:43.897104 +00:00,1,1,F,2023-06-01 19:48:01.511038 +00:00,3
4013,564,566,0,2,2023-06-01 19:47:08.917739 +00:00,24,564,LE-01930,2023-06-01 02:54:43.904319 +00:00,1,1,F,2023-06-01 19:47:08.858574 +00:00,3
4014,1349,1360,1,11,2023-06-01 19:46:18.135015 +00:00,24,680,LE-01931,2023-06-01 02:54:43.911555 +00:00,1,1,F,2023-06-01 19:46:18.069315 +00:00,3
4015,731,747,6,16,2023-06-01 19:44:25.399812 +00:00,24,384,LE-01932,2023-06-01 02:54:43.918734 +00:00,1,1,F,2023-06-01 19:44:25.347693 +00:00,3
4016,3857,3875,8,18,2023-06-01 21:29:20.314650 +00:00,24,509,LE-01933,2023-06-01 02:54:43.925974 +00:00,1,1,F,2023-06-01 21:29:20.244964 +00:00,3
4017,1611,1627,6,16,2023-06-01 21:32:17.969551 +00:00,24,592,LE-01934,2023-06-01 02:54:43.933288 +00:00,1,1,F,2023-06-01 21:32:17.908948 +00:00,3
4018,3198,3211,3,13,2023-06-01 21:30:56.815970 +00:00,24,510,LE-01935,2023-06-01 02:54:43.940601 +00:00,1,1,F,2023-06-01 21:30:56.756379 +00:00,3
4019,130,130,0,0,2023-06-01 19:40:15.310181 +00:00,24,552,LE-01936,2023-06-01 02:54:43.947948 +00:00,1,1,F,2023-06-01 19:40:15.187248 +00:00,3
4020,1929,1935,0,6,2023-06-01 19:37:16.528884 +00:00,24,550,LE-01937,2023-06-01 02:54:43.955327 +00:00,1,1,F,2023-06-01 19:37:16.470643 +00:00,3
4021,349,349,0,0,2023-06-01 19:36:17.660421 +00:00,24,553,LE-01938,2023-06-01 02:54:43.962006 +00:00,1,1,F,2023-06-01 19:36:17.609050 +00:00,3
4022,2468,2469,0,1,2023-06-01 19:38:37.075409 +00:00,24,664,LE-01939,2023-06-01 02:54:43.968809 +00:00,1,1,F,2023-06-01 19:38:37.015080 +00:00,3
4023,2175,2246,61,71,2023-06-02 15:59:02.102298 +00:00,24,591,LE-01940,2023-06-01 02:54:43.975906 +00:00,1,1,F,2023-06-02 15:59:01.900136 +00:00,3
4024,3283,3286,0,3,2023-06-02 15:57:50.311177 +00:00,24,589,LE-01941,2023-06-01 02:54:43.982767 +00:00,1,1,F,2023-06-02 15:57:50.187713 +00:00,3
4025,2573,2581,0,8,2023-06-02 15:57:19.867054 +00:00,24,588,LE-01942,2023-06-01 02:54:43.990211 +00:00,1,1,F,2023-06-02 15:57:19.788743 +00:00,3
4026,1464,1481,7,17,2023-06-01 21:33:16.221123 +00:00,24,353,LE-01943,2023-06-01 02:54:43.997127 +00:00,1,1,F,2023-06-01 21:33:16.156306 +00:00,3
4027,3396,3397,0,1,2023-06-01 21:33:57.635978 +00:00,24,554,LE-01944,2023-06-01 02:54:44.004036 +00:00,1,1,F,2023-06-01 21:33:57.568959 +00:00,3
4028,4455,4472,7,17,2023-06-01 21:35:57.218940 +00:00,24,490,LE-01945,2023-06-01 02:54:44.011831 +00:00,1,1,F,2023-06-01 21:35:57.137864 +00:00,3
4029,2217,2227,0,10,2023-06-01 21:39:17.272173 +00:00,24,511,LE-01946,2023-06-01 02:54:44.019427 +00:00,1,1,F,2023-06-01 21:39:17.199581 +00:00,3
4030,2188,2188,0,0,2023-06-01 21:50:51.970999 +00:00,24,551,LE-01947,2023-06-01 02:54:44.027028 +00:00,1,1,F,2023-06-01 21:50:51.843714 +00:00,3
4031,343,352,0,9,2023-06-01 21:50:30.363933 +00:00,24,416,LE-01948,2023-06-01 02:54:44.034518 +00:00,1,1,F,2023-06-01 21:50:30.110976 +00:00,3
4032,2499,2501,0,2,2023-06-01 21:49:56.127473 +00:00,24,549,LE-01949,2023-06-01 02:54:44.041806 +00:00,1,1,F,2023-06-01 21:49:55.995099 +00:00,3
4033,396,396,0,0,2023-06-01 21:40:24.669978 +00:00,24,689,LE-01950,2023-06-01 02:54:44.049137 +00:00,1,1,F,2023-06-01 21:40:24.614784 +00:00,3
4034,2230,2280,40,50,2023-06-01 21:41:12.383127 +00:00,24,389,LE-01951,2023-06-01 02:54:44.056540 +00:00,1,1,F,2023-06-01 21:41:12.127455 +00:00,3
4035,552,553,0,1,2023-06-01 21:49:13.019442 +00:00,24,557,LE-01952,2023-06-01 02:54:44.064011 +00:00,1,1,F,2023-06-01 21:49:12.892370 +00:00,3
4036,2750,2750,0,0,2023-06-01 21:48:22.385112 +00:00,24,555,LE-01953,2023-06-01 02:54:44.071550 +00:00,1,1,F,2023-06-01 21:48:22.326994 +00:00,3
4037,1145,1149,0,4,2023-06-01 21:47:57.058939 +00:00,24,556,LE-01954,2023-06-01 02:54:44.078907 +00:00,1,1,F,2023-06-01 21:47:56.980261 +00:00,3
4038,2607,2609,0,2,2023-06-01 21:46:51.816370 +00:00,24,491,LE-01955,2023-06-01 02:54:44.086219 +00:00,1,1,F,2023-06-01 21:46:51.674130 +00:00,3
4039,3550,3573,13,23,2023-06-01 21:43:16.675039 +00:00,24,562,LE-01956,2023-06-01 02:54:44.093778 +00:00,1,1,F,2023-06-01 21:43:16.605372 +00:00,3
4040,3085,3104,9,19,2023-06-01 21:46:17.742215 +00:00,24,558,LE-01957,2023-06-01 02:54:44.101346 +00:00,1,1,F,2023-06-01 21:46:17.674303 +00:00,3
4041,6785,6819,24,34,2023-06-01 21:45:09.442292 +00:00,24,561,LE-01958,2023-06-01 02:54:44.108763 +00:00,1,1,F,2023-06-01 21:45:09.354172 +00:00,3
4042,3809,3810,0,1,2023-06-01 21:44:04.095354 +00:00,24,656,LE-01959,2023-06-01 02:54:44.116082 +00:00,1,1,F,2023-06-01 21:44:03.995233 +00:00,3
4043,111,116,0,5,2023-06-01 19:32:05.437271 +00:00,24,376,LE-01960,2023-06-01 02:54:44.123456 +00:00,1,1,F,2023-06-01 19:32:05.364040 +00:00,3
4044,4747,4770,13,23,2023-06-01 19:33:18.705231 +00:00,24,661,LE-01961,2023-06-01 02:54:44.130898 +00:00,1,1,F,2023-06-01 19:33:18.636444 +00:00,3
4045,3152,3152,0,0,2023-06-01 19:33:56.841848 +00:00,24,560,LE-01962,2023-06-01 02:54:44.138387 +00:00,1,1,F,2023-06-01 19:33:56.772271 +00:00,3
4046,4386,4399,3,13,2023-06-01 19:34:51.484447 +00:00,24,682,LE-01963,2023-06-01 02:54:44.145892 +00:00,1,1,F,2023-06-01 19:34:51.401620 +00:00,3
4047,2193,2205,2,12,2023-06-01 19:30:52.499094 +00:00,24,468,LE-01964,2023-06-01 02:54:44.153299 +00:00,1,1,F,2023-06-01 19:30:52.428162 +00:00,3
4048,1553,1555,0,2,2023-06-01 19:30:31.041968 +00:00,24,469,LE-01965,2023-06-01 02:54:44.160844 +00:00,1,1,F,2023-06-01 19:30:30.988411 +00:00,3
4049,2365,2371,0,6,2023-06-01 19:28:35.556236 +00:00,24,462,LE-01966,2023-06-01 02:54:44.168036 +00:00,1,1,F,2023-06-01 19:28:35.502664 +00:00,3
4050,3268,3280,2,12,2023-06-01 19:25:14.378792 +00:00,24,466,LE-01967,2023-06-01 02:54:44.175584 +00:00,1,1,F,2023-06-01 19:25:14.318048 +00:00,3
4051,5729,5743,4,14,2023-06-01 19:23:37.707513 +00:00,24,673,LE-01968,2023-06-01 02:54:44.183038 +00:00,1,1,F,2023-06-01 19:23:37.639911 +00:00,3
4052,25,33,0,8,2023-06-01 19:22:16.951930 +00:00,24,438,LE-01969,2023-06-01 02:54:44.190687 +00:00,1,1,F,2023-06-01 19:22:16.867344 +00:00,3
4053,832,834,0,2,2023-06-01 19:21:35.887405 +00:00,24,460,LE-01970,2023-06-01 02:54:44.198091 +00:00,1,1,F,2023-06-01 19:21:35.816973 +00:00,3
4054,1098,1099,0,1,2023-06-01 19:20:21.162081 +00:00,24,464,LE-01971,2023-06-01 02:54:44.205508 +00:00,1,1,F,2023-06-01 19:20:21.085682 +00:00,3
4055,762,782,10,20,2023-06-01 19:18:41.766196 +00:00,24,372,LE-01972,2023-06-01 02:54:44.212377 +00:00,1,1,F,2023-06-01 19:18:41.674630 +00:00,3
4056,2179,2187,0,8,2023-06-01 19:17:07.496106 +00:00,24,684,LE-01973,2023-06-01 02:54:44.219353 +00:00,1,1,F,2023-06-01 19:17:07.443150 +00:00,3
4057,2879,2893,4,14,2023-06-01 19:13:39.149063 +00:00,24,461,LE-01974,2023-06-01 02:54:44.226652 +00:00,1,1,F,2023-06-01 19:13:39.072328 +00:00,3
4058,895,895,0,0,2023-06-01 19:10:52.234027 +00:00,24,440,LE-01975,2023-06-01 02:54:44.234170 +00:00,1,1,F,2023-06-01 19:10:52.139431 +00:00,3
4059,689,712,13,23,2023-06-01 19:09:01.498725 +00:00,24,662,LE-01976,2023-06-01 02:54:44.241630 +00:00,1,1,F,2023-06-01 19:09:01.189061 +00:00,3
4060,200,200,0,0,2023-06-01 19:06:49.539930 +00:00,24,646,LE-01977,2023-06-01 02:54:44.249055 +00:00,1,1,F,2023-06-01 19:06:49.481916 +00:00,3
4061,2031,2031,0,0,2023-06-01 19:04:46.735968 +00:00,24,668,LE-01978,2023-06-01 02:54:44.256532 +00:00,1,1,F,2023-06-01 19:04:46.681978 +00:00,3
4062,1996,2004,0,8,2023-06-01 19:04:21.822790 +00:00,24,666,LE-01979,2023-06-01 02:54:44.264041 +00:00,1,1,F,2023-06-01 19:04:21.739687 +00:00,3
4063,2622,2632,0,10,2023-06-01 16:55:57.744381 +00:00,24,655,LE-01980,2023-06-01 02:54:44.271766 +00:00,1,1,F,2023-06-01 16:55:57.676650 +00:00,3
4064,1042,1042,0,0,2023-06-01 21:28:46.640907 +00:00,24,492,LE-01981,2023-06-01 02:54:44.279149 +00:00,1,1,F,2023-06-01 21:28:46.563226 +00:00,3
4065,293,293,0,0,2023-06-01 16:53:49.580577 +00:00,24,645,LE-01982,2023-06-01 02:54:44.285985 +00:00,1,1,F,2023-06-01 16:53:49.498841 +00:00,3
4066,2594,2604,0,10,2023-06-01 16:52:36.974671 +00:00,24,640,LE-01983,2023-06-01 02:54:44.293385 +00:00,1,1,F,2023-06-01 16:52:36.810813 +00:00,3
4067,3111,3115,0,4,2023-06-01 16:50:05.518235 +00:00,24,559,LE-01984,2023-06-01 02:54:44.300774 +00:00,1,1,F,2023-06-01 16:50:05.439016 +00:00,3
4068,22,22,0,0,2023-06-01 16:49:31.918959 +00:00,24,368,LE-01985,2023-06-01 02:54:44.308136 +00:00,1,1,F,2023-06-01 16:49:31.850266 +00:00,3
4069,301,305,0,4,2023-06-01 16:49:11.890447 +00:00,24,393,LE-01986,2023-06-01 02:54:44.315462 +00:00,1,1,F,2023-06-01 16:49:11.788063 +00:00,3
4070,6933,6936,0,3,2023-06-01 16:47:24.504981 +00:00,24,641,LE-01987,2023-06-01 02:54:44.322762 +00:00,1,1,F,2023-06-01 16:47:24.457661 +00:00,3
4071,5118,5137,9,19,2023-06-01 16:46:26.318592 +00:00,24,643,LE-01988,2023-06-01 02:54:44.330089 +00:00,1,1,F,2023-06-01 16:46:26.240140 +00:00,3
4072,3049,3062,3,13,2023-06-01 16:45:06.108769 +00:00,24,361,LE-01989,2023-06-01 02:54:44.337396 +00:00,1,1,F,2023-06-01 16:45:05.994762 +00:00,3
4073,470,491,11,21,2023-06-01 16:43:31.567657 +00:00,24,428,LE-01990,2023-06-01 02:54:44.344697 +00:00,1,1,F,2023-06-01 16:43:31.492070 +00:00,3
4074,1286,1292,0,6,2023-06-01 16:41:40.381068 +00:00,24,651,LE-01991,2023-06-01 02:54:44.351528 +00:00,1,1,F,2023-06-01 16:41:40.297295 +00:00,3
4075,3006,3018,2,12,2023-06-01 16:40:29.111009 +00:00,24,650,LE-01992,2023-06-01 02:54:44.358847 +00:00,1,1,F,2023-06-01 16:40:29.061808 +00:00,3
4076,236,241,0,5,2023-06-01 16:38:08.154562 +00:00,24,405,LE-01993,2023-06-01 02:54:44.366100 +00:00,1,1,F,2023-06-01 16:38:08.101495 +00:00,3
4077,587,594,0,7,2023-06-01 16:36:51.604406 +00:00,24,669,LE-01994,2023-06-01 02:54:44.373572 +00:00,1,1,F,2023-06-01 16:36:51.466724 +00:00,3
4078,1201,1222,11,21,2023-06-01 16:34:05.813723 +00:00,24,387,LE-01995,2023-06-01 02:54:44.381023 +00:00,1,1,F,2023-06-01 16:34:05.648242 +00:00,3
4079,1482,1489,0,7,2023-06-01 16:32:17.818197 +00:00,24,652,LE-01996,2023-06-01 02:54:44.388535 +00:00,1,1,F,2023-06-01 16:32:17.756665 +00:00,3
4080,2942,2958,6,16,2023-06-01 16:30:00.984185 +00:00,24,671,LE-01997,2023-06-01 02:54:44.395883 +00:00,1,1,F,2023-06-01 16:30:00.902034 +00:00,3
4081,567,567,0,0,2023-06-01 16:25:50.151457 +00:00,24,370,LE-01998,2023-06-01 02:54:44.403141 +00:00,1,1,F,2023-06-01 16:25:50.090503 +00:00,3
4082,1800,1826,16,26,2023-06-01 16:22:37.307982 +00:00,24,386,LE-01999,2023-06-01 02:54:44.410433 +00:00,1,1,F,2023-06-01 16:22:37.256936 +00:00,3
4083,721,725,0,4,2023-06-01 16:21:16.706479 +00:00,24,381,LE-02000,2023-06-01 02:54:44.417724 +00:00,1,1,F,2023-06-01 16:21:16.639069 +00:00,3
4084,2322,2349,17,27,2023-06-01 16:19:37.429958 +00:00,24,445,LE-02001,2023-06-01 02:54:44.424518 +00:00,1,1,F,2023-06-01 16:19:37.375434 +00:00,3
4085,488,496,0,8,2023-06-01 16:17:04.229667 +00:00,24,690,LE-02002,2023-06-01 02:54:44.431934 +00:00,1,1,F,2023-06-01 16:17:04.165805 +00:00,3
4086,5576,5576,0,0,2023-06-01 16:14:45.358082 +00:00,24,537,LE-02003,2023-06-01 02:54:44.439608 +00:00,1,1,F,2023-06-01 16:14:45.254175 +00:00,3
4087,386,399,3,13,2023-06-01 16:13:22.681685 +00:00,24,412,LE-02004,2023-06-01 02:54:44.446879 +00:00,1,1,F,2023-06-01 16:13:22.629968 +00:00,3
4088,32,32,0,0,2023-06-01 16:09:15.330359 +00:00,24,409,LE-02005,2023-06-01 02:54:44.454252 +00:00,1,1,F,2023-06-01 16:09:15.273647 +00:00,3
4089,3392,3399,0,7,2023-06-01 16:06:09.183490 +00:00,24,497,LE-02006,2023-06-01 02:54:44.461603 +00:00,1,1,F,2023-06-01 16:06:09.128866 +00:00,3
4090,4390,4408,8,18,2023-06-01 16:05:02.708217 +00:00,24,472,LE-02007,2023-06-01 02:54:44.468961 +00:00,1,1,F,2023-06-01 16:05:02.641797 +00:00,3
4091,1477,1494,7,17,2023-06-01 16:01:34.096858 +00:00,24,649,LE-02008,2023-06-01 02:54:44.476318 +00:00,1,1,F,2023-06-01 16:01:33.999450 +00:00,3
4092,1604,1609,0,5,2023-06-01 16:00:08.602787 +00:00,24,653,LE-02009,2023-06-01 02:54:44.483742 +00:00,1,1,F,2023-06-01 16:00:08.497055 +00:00,3
4093,964,972,0,8,2023-06-01 15:58:29.925587 +00:00,24,670,LE-02010,2023-06-01 02:54:44.490656 +00:00,1,1,F,2023-06-01 15:58:29.810898 +00:00,3
4094,1207,1207,0,0,2023-06-01 15:56:08.430542 +00:00,24,648,LE-02011,2023-06-01 02:54:44.497945 +00:00,1,1,F,2023-06-01 15:56:08.360642 +00:00,3
4095,295,295,0,0,2023-06-01 15:55:20.394008 +00:00,24,665,LE-02012,2023-06-01 02:54:44.505284 +00:00,1,1,F,2023-06-01 15:55:20.274215 +00:00,3
4096,266,289,13,23,2023-06-01 15:54:57.368508 +00:00,24,420,LE-02013,2023-06-01 02:54:44.512601 +00:00,1,1,F,2023-06-01 15:54:57.277978 +00:00,3
4097,5573,5606,23,33,2023-06-01 15:53:42.126840 +00:00,24,644,LE-02014,2023-06-01 02:54:44.519898 +00:00,1,1,F,2023-06-01 15:53:42.055727 +00:00,3
4098,1355,1355,0,0,2023-06-01 15:52:51.310418 +00:00,24,570,LE-02015,2023-06-01 02:54:44.527222 +00:00,1,1,F,2023-06-01 15:52:51.256032 +00:00,3
4099,4084,4084,0,0,2023-06-01 15:49:55.723501 +00:00,24,536,LE-02016,2023-06-01 02:54:44.534571 +00:00,1,1,F,2023-06-01 15:49:55.672242 +00:00,3
4100,336,340,0,4,2023-06-01 15:47:50.112134 +00:00,24,429,LE-02017,2023-06-01 02:54:44.541832 +00:00,1,1,F,2023-06-01 15:47:49.983970 +00:00,3
